id,time,x_true,y_true,z_true,x_measure,y_measure,z_measure,r_true,fi_true,psi_true,r_measure,fi_measure,psi_measure,v_x_true_extr,v_y_true_extr,v_z_true_extr,v_r_true_extr,v_fi_true_extr,v_psi_true_extr,v_x_measure_extr,v_y_measure_extr,v_z_measure_extr,v_r_measure_extr,v_fi_measure_extr,v_psi_measure_extr,x_err,y_err,z_err
0,0,0.0,0.0,0.0,9.402395059901552,14.758929770015994,10.49208372100734,0.0,,,20.403795275079407,1.0035681840948425,1.0306958579240029,,,,,,,,,,,,,2.0,2.0,2.0
0,1,0.2,0.35,0.04,10.680585199822026,11.474284632252196,10.854955447045358,0.40509258201058185,1.0516502125483735,1.4718922992774224,19.067358647435565,0.8212079039157681,0.9651480279399122,0.2,0.35,0.04,0.40509258201058185,,,1.2781901399204738,-3.284645137763798,0.36287172603801743,-1.3364366276438417,-0.18236028017907435,-0.0655478299840907,2.0,2.0,2.0
0,2,0.4,0.7,0.08,13.641049814396577,10.878777875085515,11.96389107442348,0.8101851640211637,1.0516502125483735,1.4718922992774224,21.155631348058815,0.6732165132890284,0.9697350858128547,0.2,0.35,0.04,0.40509258201058185,0.0,0.0,2.9604646145745512,-0.5955067571666817,1.1089356273781217,2.08827270062325,-0.14799139062673972,0.004587057872942557,2.0,2.0,2.0
0,3,0.6000000000000001,1.0499999999999998,0.12,11.478564917257412,14.779098953480915,13.22071179333277,1.2152777460317454,1.0516502125483735,1.4718922992774224,22.91214609675055,0.9104402929658173,0.9557239814275057,0.20000000000000007,0.34999999999999987,0.039999999999999994,0.40509258201058174,0.0,0.0,-2.1624848971391657,3.9003210783954003,1.2568207189092906,1.7565147486917354,0.23722377967678887,-0.014011104385349027,2.0,2.0,2.0
0,4,0.8,1.4,0.16,15.20276789455399,10.651072452095208,14.101309860152918,1.6203703280423274,1.0516502125483735,1.4718922992774224,23.31129416843923,0.611129120728302,0.9211394525796339,0.19999999999999996,0.3500000000000001,0.04000000000000001,0.40509258201058196,0.0,0.0,3.724202977296578,-4.1280265013857065,0.8805980668201485,0.3991480716886784,-0.29931117223751524,-0.034584528847871776,2.0,2.0,2.0
0,5,1.0,1.75,0.2,18.427202178056625,14.89172857389732,7.415738958345415,2.0254629100529096,1.0516502125483738,1.4718922992774224,24.82576372093972,0.6796836817917804,1.267454192672397,0.19999999999999996,0.3500000000000001,0.04000000000000001,0.4050925820105822,2.220446049250313e-16,0.0,3.224434283502635,4.240656121802111,-6.685570901807504,1.5144695525004899,0.06855456106347835,0.3463147400927631,2.0,2.0,2.0
0,6,1.2000000000000002,2.0999999999999996,0.24,13.34143230664787,10.004970912361284,16.031553992810448,2.430555492063491,1.0516502125483735,1.4718922992774224,23.132314678269,0.6434481795954463,0.8051027389168272,0.20000000000000018,0.34999999999999964,0.03999999999999998,0.4050925820105813,-2.220446049250313e-16,0.0,-5.085769871408754,-4.886757661536036,8.615815034465033,-1.6934490426707178,-0.03623550219633409,-0.46235145375556985,2.0,2.0,2.0
0,7,1.4000000000000001,2.4499999999999997,0.28,12.154301605704061,18.48439888900185,11.275163033347965,2.835648074074073,1.0516502125483735,1.4718922992774224,24.83000908656156,0.9891361851546031,1.0994410433442086,0.19999999999999996,0.3500000000000001,0.040000000000000036,0.4050925820105822,0.0,0.0,-1.1871307009438095,8.479427976640565,-4.7563909594624825,1.6976944082925591,0.3456880055591568,0.2943383044273814,2.0,2.0,2.0
0,8,1.6,2.8,0.32,12.708961634904998,13.97659669166526,12.061962207409104,3.240740656084655,1.0516502125483735,1.4718922992774224,22.413252624550523,0.8328651437031941,1.0025413867318553,0.19999999999999996,0.3500000000000001,0.03999999999999998,0.40509258201058174,0.0,0.0,0.5546600292009369,-4.507802197336588,0.7867991740611391,-2.416756462011037,-0.15627104145140902,-0.09689965661235322,2.0,2.0,2.0
0,9,1.8,3.15,0.36,12.424844936000062,13.4398666414095,14.211159101843409,3.645833238095237,1.0516502125483738,1.4718922992774224,23.17248001488889,0.8246215323207733,0.9105930393377655,0.19999999999999996,0.3500000000000001,0.03999999999999998,0.4050925820105822,2.220446049250313e-16,0.0,-0.2841166989049366,-0.5367300502557608,2.1491968944343043,0.7592273903383671,-0.008243611382420801,-0.09194834739408986,2.0,2.0,2.0
